Date,USD_Price,GBP_Price,CAD_Price,AUD_Price
1999-01-01,42.49,69.928,28.13,26.792
1999-01-02,42.49612903225807,69.87851612903225,28.135548387096772,26.779645161290325
1999-01-03,42.502258064516134,69.82903225806452,28.141096774193546,26.767290322580646
1999-01-04,42.50838709677419,69.77954838709677,28.146645161290323,26.75493548387097
1999-01-05,42.51451612903226,69.73006451612903,28.152193548387096,26.74258064516129
1999-01-06,42.520645161290325,69.68058064516129,28.15774193548387,26.730225806451614
1999-01-07,42.52677419354839,69.63109677419355,28.163290322580643,26.717870967741938
1999-01-08,42.53290322580645,69.5816129032258,28.16883870967742,26.705516129032258
1999-01-09,42.539032258064516,69.53212903225807,28.174387096774193,26.693161290322582
1999-01-10,42.54516129032258,69.48264516129032,28.179935483870967,26.680806451612906
1999-01-11,42.55129032258065,69.43316129032259,28.18548387096774,26.668451612903226
1999-01-12,42.557419354838714,69.38367741935484,28.191032258064514,26.65609677419355
1999-01-13,42.56354838709677,69.33419354838709,28.19658064516129,26.64374193548387
1999-01-14,42.56967741935484,69.28470967741936,28.202129032258064,26.631387096774194
1999-01-15,42.575806451612905,69.23522580645161,28.207677419354837,26.619032258064518
1999-01-16,42.58193548387097,69.18574193548388,28.21322580645161,26.60667741935484
1999-01-17,42.58806451612903,69.13625806451613,28.218774193548388,26.594322580645162
1999-01-18,42.594193548387096,69.0867741935484,28.22432258064516,26.581967741935483
1999-01-19,42.60032258064516,69.03729032258065,28.229870967741935,26.569612903225806
1999-01-20,42.60645161290323,68.98780645161291,28.235419354838708,26.55725806451613
1999-01-21,42.61258064516129,68.93832258064516,28.240967741935485,26.54490322580645
1999-01-22,42.61870967741935,68.88883870967742,28.24651612903226,26.532548387096774
1999-01-23,42.62483870967742,68.83935483870968,28.252064516129032,26.520193548387095
1999-01-24,42.630967741935486,68.78987096774193,28.257612903225805,26.50783870967742
1999-01-25,42.63709677419355,68.7403870967742,28.26316129032258,26.495483870967742
1999-01-26,42.64322580645161,68.69090322580645,28.268709677419356,26.483129032258063
1999-01-27,42.64935483870968,68.64141935483872,28.27425806451613,26.470774193548387
1999-01-28,42.65548387096774,68.59193548387097,28.279806451612902,26.45841935483871
1999-01-29,42.66161290322581,68.54245161290324,28.285354838709676,26.44606451612903
1999-01-30,42.66774193548387,68.49296774193549,28.290903225806453,26.433709677419355
1999-01-31,42.673870967741934,68.44348387096775,28.296451612903226,26.421354838709675
1999-02-01,42.68,68.394,28.302,26.409
1999-02-02,42.67017857142857,68.39078571428573,28.2955,26.427107142857142
1999-02-03,42.660357142857144,68.38757142857143,28.289,26.445214285714286
1999-02-04,42.650535714285716,68.38435714285714,28.2825,26.463321428571426
1999-02-05,42.64071428571429,68.38114285714286,28.276,26.48142857142857
1999-02-06,42.630892857142854,68.37792857142858,28.2695,26.499535714285713
1999-02-07,42.621071428571426,68.37471428571429,28.262999999999998,26.517642857142857
1999-02-08,42.61125,68.3715,28.2565,26.53575
1999-02-09,42.60142857142857,68.36828571428572,28.25,26.553857142857144
1999-02-10,42.59160714285714,68.36507142857144,28.2435,26.571964285714284
1999-02-11,42.581785714285715,68.36185714285715,28.237000000000002,26.590071428571427
1999-02-12,42.57196428571429,68.35864285714285,28.2305,26.60817857142857
1999-02-13,42.56214285714286,68.35542857142858,28.224,26.626285714285714
1999-02-14,42.55232142857143,68.3522142857143,28.2175,26.644392857142858
1999-02-15,42.542500000000004,68.349,28.211,26.6625
1999-02-16,42.53267857142857,68.34578571428571,28.2045,26.68060714285714
1999-02-17,42.52285714285714,68.34257142857143,28.198,26.698714285714285
1999-02-18,42.513035714285714,68.33935714285715,28.1915,26.71682142857143
1999-02-19,42.503214285714286,68.33614285714286,28.185000000000002,26.734928571428572
1999-02-20,42.49339285714286,68.33292857142857,28.1785,26.753035714285716
1999-02-21,42.48357142857143,68.32971428571429,28.172,26.771142857142856
1999-02-22,42.47375,68.32650000000001,28.1655,26.78925
1999-02-23,42.463928571428575,68.32328571428572,28.159,26.807357142857143
1999-02-24,42.45410714285715,68.32007142857142,28.1525,26.825464285714286
1999-02-25,42.44428571428571,68.31685714285715,28.146,26.84357142857143
1999-02-26,42.434464285714284,68.31364285714287,28.1395,26.861678571428573
1999-02-27,42.42464285714286,68.31042857142857,28.133000000000003,26.879785714285713
1999-02-28,42.41482142857143,68.30721428571428,28.1265,26.897892857142857
